world_rank,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,year
1.350000000000000000e+02,3.989999999999999858e+01,6.659999999999999432e+01,4.210000000000000142e+01,7.309999999999999432e+01,4.150000000000000000e+01,5.270000000000000284e+01,1.162300000000000000e+04,1.109999999999999964e+01,2.011000000000000000e+03
1.370000000000000000e+02,4.889999999999999858e+01,6.270000000000000284e+01,4.920000000000000284e+01,5.839999999999999858e+01,4.029999999999999716e+01,5.250000000000000000e+01,2.331100000000000000e+04,1.550000000000000000e+01,2.011000000000000000e+03
1.380000000000000000e+02,5.610000000000000142e+01,5.000000000000000000e+01,4.939999999999999858e+01,5.189999999999999858e+01,5.000000000000000000e+01,5.239999999999999858e+01,3.826400000000000000e+04,2.030000000000000071e+01,2.011000000000000000e+03
1.390000000000000000e+02,4.760000000000000142e+01,3.060000000000000142e+01,5.160000000000000142e+01,5.850000000000000000e+01,8.140000000000000568e+01,5.229999999999999716e+01,2.328000000000000000e+04,1.630000000000000071e+01,2.011000000000000000e+03
1.400000000000000000e+02,5.189999999999999858e+01,3.069999999999999929e+01,3.720000000000000284e+01,7.150000000000000000e+01,2.639999999999999858e+01,5.220000000000000284e+01,2.786200000000000000e+04,8.699999999999999289e+00,2.011000000000000000e+03
1.400000000000000000e+02,3.410000000000000142e+01,5.439999999999999858e+01,4.100000000000000000e+01,7.929999999999999716e+01,4.929999999999999716e+01,5.220000000000000284e+01,1.162800000000000000e+04,1.530000000000000071e+01,2.011000000000000000e+03
1.420000000000000000e+02,3.410000000000000142e+01,2.230000000000000071e+01,3.370000000000000284e+01,9.190000000000000568e+01,3.000000000000000000e+01,5.210000000000000142e+01,4.749100000000000000e+04,1.219999999999999929e+01,2.011000000000000000e+03
1.430000000000000000e+02,4.339999999999999858e+01,5.260000000000000142e+01,5.300000000000000000e+01,5.879999999999999716e+01,5.529999999999999716e+01,5.200000000000000000e+01,3.077900000000000000e+04,1.540000000000000036e+01,2.011000000000000000e+03
1.440000000000000000e+02,5.850000000000000000e+01,2.430000000000000071e+01,4.879999999999999716e+01,5.300000000000000000e+01,5.000000000000000000e+01,5.189999999999999858e+01,9.248000000000000000e+03,1.700000000000000000e+01,2.011000000000000000e+03
1.450000000000000000e+02,3.479999999999999716e+01,9.429999999999999716e+01,3.920000000000000284e+01,7.179999999999999716e+01,6.110000000000000142e+01,5.179999999999999716e+01,2.978700000000000000e+04,1.889999999999999858e+01,2.011000000000000000e+03
1.450000000000000000e+02,5.029999999999999716e+01,7.379999999999999716e+01,5.070000000000000284e+01,5.210000000000000142e+01,3.479999999999999716e+01,5.179999999999999716e+01,2.529500000000000000e+04,1.639999999999999858e+01,2.011000000000000000e+03
1.470000000000000000e+02,2.950000000000000000e+01,1.930000000000000071e+01,2.800000000000000000e+01,9.979999999999999716e+01,3.600000000000000000e+01,5.160000000000000142e+01,1.274310000000000000e+05,2.330000000000000071e+01,2.011000000000000000e+03
1.470000000000000000e+02,4.960000000000000142e+01,7.790000000000000568e+01,6.220000000000000284e+01,4.070000000000000284e+01,3.950000000000000000e+01,5.160000000000000142e+01,2.526600000000000000e+04,1.819999999999999929e+01,2.011000000000000000e+03
1.490000000000000000e+02,3.939999999999999858e+01,8.290000000000000568e+01,4.570000000000000284e+01,6.239999999999999858e+01,5.720000000000000284e+01,5.139999999999999858e+01,2.206400000000000000e+04,2.589999999999999858e+01,2.011000000000000000e+03
1.490000000000000000e+02,3.779999999999999716e+01,8.609999999999999432e+01,4.520000000000000284e+01,6.459999999999999432e+01,4.700000000000000000e+01,5.139999999999999858e+01,1.293800000000000000e+04,1.580000000000000071e+01,2.011000000000000000e+03
1.510000000000000000e+02,5.550000000000000000e+01,4.739999999999999858e+01,6.770000000000000284e+01,2.900000000000000000e+01,9.940000000000000568e+01,5.129999999999999716e+01,1.592000000000000000e+04,1.939999999999999858e+01,2.011000000000000000e+03
1.520000000000000000e+02,4.120000000000000284e+01,8.850000000000000000e+01,3.579999999999999716e+01,7.059999999999999432e+01,2.739999999999999858e+01,5.120000000000000284e+01,9.454000000000000000e+03,1.719999999999999929e+01,2.011000000000000000e+03
1.520000000000000000e+02,4.270000000000000284e+01,8.050000000000000000e+01,4.279999999999999716e+01,6.360000000000000142e+01,3.110000000000000142e+01,5.120000000000000284e+01,2.017400000000000000e+04,1.519999999999999929e+01,2.011000000000000000e+03
1.520000000000000000e+02,4.950000000000000000e+01,7.070000000000000284e+01,4.889999999999999858e+01,5.120000000000000284e+01,6.000000000000000000e+01,5.120000000000000284e+01,3.830900000000000000e+04,2.589999999999999858e+01,2.011000000000000000e+03
1.550000000000000000e+02,3.500000000000000000e+01,4.410000000000000142e+01,3.300000000000000000e+01,8.470000000000000284e+01,4.000000000000000000e+01,5.110000000000000142e+01,1.090100000000000000e+04,1.830000000000000071e+01,2.011000000000000000e+03
1.560000000000000000e+02,4.850000000000000000e+01,3.770000000000000284e+01,4.250000000000000000e+01,6.320000000000000284e+01,5.000000000000000000e+01,5.100000000000000000e+01,6.246800000000000000e+04,1.359999999999999964e+01,2.011000000000000000e+03
1.560000000000000000e+02,4.929999999999999716e+01,2.319999999999999929e+01,4.960000000000000142e+01,5.820000000000000284e+01,4.960000000000000142e+01,5.100000000000000000e+01,2.999100000000000000e+04,1.739999999999999858e+01,2.011000000000000000e+03
1.590000000000000000e+02,3.939999999999999858e+01,5.860000000000000142e+01,4.360000000000000142e+01,6.550000000000000000e+01,5.000000000000000000e+01,5.039999999999999858e+01,2.058000000000000000e+04,1.889999999999999858e+01,2.011000000000000000e+03
1.590000000000000000e+02,3.839999999999999858e+01,1.680000000000000071e+01,5.189999999999999858e+01,6.129999999999999716e+01,1.000000000000000000e+02,5.039999999999999858e+01,1.926200000000000000e+04,1.590000000000000036e+01,2.011000000000000000e+03
1.610000000000000000e+02,4.300000000000000000e+01,2.410000000000000142e+01,4.410000000000000142e+01,6.690000000000000568e+01,5.000000000000000000e+01,5.029999999999999716e+01,8.323600000000000000e+04,2.989999999999999858e+01,2.011000000000000000e+03
1.610000000000000000e+02,4.010000000000000142e+01,3.160000000000000142e+01,3.360000000000000142e+01,7.800000000000000000e+01,5.000000000000000000e+01,5.029999999999999716e+01,1.321600000000000000e+04,1.739999999999999858e+01,2.011000000000000000e+03
1.630000000000000000e+02,4.610000000000000142e+01,2.130000000000000071e+01,5.060000000000000142e+01,5.889999999999999858e+01,3.750000000000000000e+01,5.020000000000000284e+01,9.336000000000000000e+03,1.960000000000000142e+01,2.011000000000000000e+03
1.640000000000000000e+02,6.509999999999999432e+01,2.469999999999999929e+01,4.470000000000000284e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.010000000000000142e+01,1.540800000000000000e+04,8.500000000000000000e+00,2.011000000000000000e+03
1.650000000000000000e+02,4.250000000000000000e+01,3.820000000000000284e+01,4.920000000000000284e+01,6.020000000000000284e+01,3.879999999999999716e+01,5.000000000000000000e+01,2.457000000000000000e+04,1.440000000000000036e+01,2.011000000000000000e+03
1.650000000000000000e+02,4.079999999999999716e+01,5.979999999999999716e+01,4.779999999999999716e+01,5.960000000000000142e+01,4.060000000000000142e+01,5.000000000000000000e+01,1.881500000000000000e+04,1.359999999999999964e+01,2.011000000000000000e+03
1.670000000000000000e+02,3.810000000000000142e+01,3.339999999999999858e+01,5.560000000000000142e+01,5.729999999999999716e+01,6.150000000000000000e+01,4.989999999999999858e+01,2.389500000000000000e+04,1.359999999999999964e+01,2.011000000000000000e+03
1.680000000000000000e+02,4.620000000000000284e+01,5.000000000000000000e+01,4.800000000000000000e+01,5.560000000000000142e+01,3.829999999999999716e+01,4.979999999999999716e+01,2.770300000000000000e+04,1.469999999999999929e+01,2.011000000000000000e+03
1.680000000000000000e+02,4.870000000000000284e+01,4.029999999999999716e+01,4.089999999999999858e+01,6.039999999999999858e+01,5.000000000000000000e+01,4.979999999999999716e+01,2.657600000000000000e+04,3.839999999999999858e+01,2.011000000000000000e+03
1.700000000000000000e+02,4.170000000000000284e+01,3.550000000000000000e+01,5.639999999999999858e+01,5.410000000000000142e+01,3.420000000000000284e+01,4.970000000000000284e+01,2.455600000000000000e+04,2.560000000000000142e+01,2.011000000000000000e+03
1.710000000000000000e+02,4.620000000000000284e+01,2.930000000000000071e+01,3.470000000000000284e+01,7.020000000000000284e+01,4.120000000000000284e+01,4.960000000000000142e+01,5.135100000000000000e+04,1.660000000000000142e+01,2.011000000000000000e+03
1.720000000000000000e+02,3.920000000000000284e+01,5.610000000000000142e+01,3.729999999999999716e+01,6.950000000000000000e+01,4.160000000000000142e+01,4.939999999999999858e+01,3.186100000000000000e+04,9.300000000000000711e+00,2.011000000000000000e+03
1.730000000000000000e+02,3.989999999999999858e+01,5.000000000000000000e+01,3.570000000000000284e+01,7.040000000000000568e+01,5.000000000000000000e+01,4.929999999999999716e+01,2.142800000000000000e+04,6.779999999999999716e+01,2.011000000000000000e+03
1.740000000000000000e+02,4.360000000000000142e+01,9.629999999999999716e+01,5.170000000000000284e+01,4.500000000000000000e+01,4.000000000000000000e+01,4.900000000000000000e+01,2.502800000000000000e+04,1.619999999999999929e+01,2.011000000000000000e+03
1.740000000000000000e+02,4.210000000000000142e+01,6.279999999999999716e+01,4.039999999999999858e+01,6.279999999999999716e+01,2.969999999999999929e+01,4.900000000000000000e+01,1.499200000000000000e+04,1.469999999999999929e+01,2.011000000000000000e+03
1.740000000000000000e+02,4.679999999999999716e+01,7.479999999999999716e+01,4.410000000000000142e+01,5.250000000000000000e+01,3.839999999999999858e+01,4.900000000000000000e+01,3.014400000000000000e+04,1.500000000000000000e+01,2.011000000000000000e+03
1.770000000000000000e+02,4.410000000000000142e+01,4.579999999999999716e+01,4.570000000000000284e+01,5.829999999999999716e+01,2.610000000000000142e+01,4.879999999999999716e+01,2.754500000000000000e+04,4.099999999999999645e+00,2.011000000000000000e+03
1.780000000000000000e+02,3.939999999999999858e+01,8.709999999999999432e+01,3.879999999999999716e+01,6.050000000000000000e+01,4.079999999999999716e+01,4.850000000000000000e+01,5.088200000000000000e+04,4.050000000000000000e+01,2.011000000000000000e+03
1.780000000000000000e+02,4.679999999999999716e+01,4.679999999999999716e+01,3.379999999999999716e+01,6.529999999999999716e+01,2.939999999999999858e+01,4.850000000000000000e+01,3.247400000000000000e+04,7.040000000000000568e+01,2.011000000000000000e+03
1.810000000000000000e+02,5.320000000000000284e+01,5.789999999999999858e+01,5.439999999999999858e+01,3.289999999999999858e+01,9.870000000000000284e+01,4.829999999999999716e+01,1.264600000000000000e+04,1.660000000000000142e+01,2.011000000000000000e+03
1.820000000000000000e+02,5.000000000000000000e+01,6.379999999999999716e+01,4.250000000000000000e+01,4.889999999999999858e+01,5.660000000000000142e+01,4.820000000000000284e+01,3.791700000000000000e+04,2.760000000000000142e+01,2.011000000000000000e+03
1.830000000000000000e+02,3.950000000000000000e+01,2.719999999999999929e+01,3.950000000000000000e+01,6.640000000000000568e+01,4.389999999999999858e+01,4.770000000000000284e+01,2.577900000000000000e+04,2.219999999999999929e+01,2.011000000000000000e+03
1.840000000000000000e+02,4.039999999999999858e+01,6.279999999999999716e+01,4.250000000000000000e+01,5.789999999999999858e+01,3.220000000000000284e+01,4.760000000000000142e+01,1.775500000000000000e+04,1.880000000000000071e+01,2.011000000000000000e+03
1.850000000000000000e+02,4.989999999999999858e+01,6.239999999999999858e+01,4.829999999999999716e+01,4.200000000000000000e+01,4.979999999999999716e+01,4.750000000000000000e+01,6.631000000000000000e+03,1.200000000000000000e+01,2.011000000000000000e+03
1.860000000000000000e+02,4.270000000000000284e+01,9.359999999999999432e+01,4.010000000000000142e+01,5.129999999999999716e+01,5.000000000000000000e+01,4.729999999999999716e+01,1.093000000000000000e+04,5.910000000000000142e+01,2.011000000000000000e+03
1.870000000000000000e+02,4.500000000000000000e+01,4.729999999999999716e+01,3.539999999999999858e+01,6.070000000000000284e+01,4.000000000000000000e+01,4.720000000000000284e+01,2.529400000000000000e+04,2.460000000000000142e+01,2.011000000000000000e+03
1.870000000000000000e+02,3.789999999999999858e+01,9.950000000000000000e+01,3.479999999999999716e+01,6.020000000000000284e+01,3.500000000000000000e+01,4.720000000000000284e+01,1.820900000000000000e+04,1.689999999999999858e+01,2.011000000000000000e+03
1.890000000000000000e+02,4.589999999999999858e+01,5.779999999999999716e+01,3.629999999999999716e+01,5.729999999999999716e+01,3.229999999999999716e+01,4.700000000000000000e+01,2.832700000000000000e+04,3.889999999999999858e+01,2.011000000000000000e+03
1.900000000000000000e+02,4.500000000000000000e+01,6.060000000000000142e+01,3.589999999999999858e+01,5.820000000000000284e+01,2.739999999999999858e+01,4.689999999999999858e+01,2.071300000000000000e+04,1.080000000000000071e+01,2.011000000000000000e+03
1.900000000000000000e+02,4.360000000000000142e+01,1.889999999999999858e+01,4.039999999999999858e+01,6.150000000000000000e+01,3.250000000000000000e+01,4.689999999999999858e+01,3.610800000000000000e+04,1.569999999999999929e+01,2.011000000000000000e+03
1.930000000000000000e+02,4.160000000000000142e+01,4.489999999999999858e+01,5.020000000000000284e+01,4.879999999999999716e+01,5.000000000000000000e+01,4.679999999999999716e+01,1.506400000000000000e+04,1.440000000000000036e+01,2.011000000000000000e+03
1.930000000000000000e+02,4.910000000000000142e+01,6.420000000000000284e+01,5.620000000000000284e+01,2.919999999999999929e+01,1.000000000000000000e+02,4.679999999999999716e+01,1.206200000000000000e+04,1.459999999999999964e+01,2.011000000000000000e+03
1.950000000000000000e+02,4.760000000000000142e+01,6.320000000000000284e+01,4.570000000000000284e+01,4.560000000000000142e+01,2.700000000000000000e+01,4.670000000000000284e+01,3.465100000000000000e+04,2.050000000000000000e+01,2.011000000000000000e+03
1.960000000000000000e+02,3.350000000000000000e+01,1.590000000000000036e+01,3.329999999999999716e+01,7.679999999999999716e+01,2.630000000000000071e+01,4.650000000000000000e+01,2.312200000000000000e+04,1.900000000000000000e+01,2.011000000000000000e+03
1.970000000000000000e+02,5.779999999999999716e+01,5.179999999999999716e+01,4.679999999999999716e+01,3.470000000000000284e+01,5.000000000000000000e+01,4.639999999999999858e+01,2.431300000000000000e+04,9.199999999999999289e+00,2.011000000000000000e+03
1.970000000000000000e+02,5.460000000000000142e+01,2.960000000000000142e+01,4.129999999999999716e+01,4.429999999999999716e+01,7.029999999999999716e+01,4.639999999999999858e+01,4.750800000000000000e+04,1.590000000000000036e+01,2.011000000000000000e+03
1.990000000000000000e+02,3.289999999999999858e+01,5.189999999999999858e+01,4.420000000000000284e+01,6.020000000000000284e+01,3.789999999999999858e+01,4.620000000000000284e+01,2.664000000000000000e+04,2.830000000000000071e+01,2.011000000000000000e+03
1.000000000000000000e+00,9.570000000000000284e+01,5.600000000000000000e+01,9.820000000000000284e+01,9.990000000000000568e+01,9.700000000000000000e+01,9.479999999999999716e+01,2.243000000000000000e+03,6.900000000000000355e+00,2.012000000000000000e+03
2.000000000000000000e+00,9.479999999999999716e+01,5.720000000000000284e+01,9.890000000000000568e+01,9.979999999999999716e+01,6.379999999999999716e+01,9.390000000000000568e+01,1.559600000000000000e+04,7.799999999999999822e+00,2.012000000000000000e+03
4.000000000000000000e+00,8.950000000000000000e+01,9.190000000000000568e+01,9.659999999999999432e+01,9.790000000000000568e+01,6.210000000000000142e+01,9.359999999999999432e+01,1.991900000000000000e+04,1.159999999999999964e+01,2.012000000000000000e+03
